cid,smiles
131765935,CCCCCC/C=C\\CCCCCCCCCC(=O)O[C@H](COC(=O)CCCCC/C=C\\C/C=C\\C/C=C\\C/C=C\\C/C=C\\CC)COC(=O)CCCC/C=C\\C/C=C\\C/C=C\\C/C=C\\CC
131765936,CCCCCC/C=C\\CCCCCCCCCC(=O)O[C@@H](COC(=O)CCCC/C=C\\C/C=C\\C/C=C\\C/C=C\\CC)COC(=O)CC/C=C\\C/C=C\\C/C=C\\C/C=C\\C/C=C\\C/C=C\\CC
131765937,CCCCCCCCCCCCCCCCCCOC[C@H](COC(=O)CCCC/C=C\\C/C=C\\C/C=C\\C/C=C\\CC)OC(=O)CCCCCCCCC/C=C\\CCCCCC
131765938,CCCCCCCC/C=C\\CCCCCCCC(=O)OC(COC(=O)CCCC/C=C\\C/C=C\\C/C=C\\C/C=C\\CC)COC(=O)CCCC/C=C\\C/C=C\\C/C=C\\C/C=C\\CC
131765939,CCCCCCCC/C=C\\CCCCCCCC(=O)O[C@H](COC(=O)CCCCCC/C=C\\C/C=C\\C/C=C\\C/C=C\\CC)COC(=O)CCCC/C=C\\C/C=C\\C/C=C\\C/C=C\\CC
131765940,CCCCCCCC/C=C\\CCCCCCCC(=O)O[C@@H](COC(=O)CCCC/C=C\\C/C=C\\C/C=C\\C/C=C\\CC)COC(=O)CCC/C=C\\C/C=C\\C/C=C\\C/C=C\\C/C=C\\CC
131765941,CCCCCCCC/C=C\\CCCCCCCC(=O)O[C@H](COC(=O)CCCCC/C=C\\C/C=C\\C/C=C\\C/C=C\\C/C=C\\CC)COC(=O)CCCC/C=C\\C/C=C\\C/C=C\\C/C=C\\CC
131765942,CCCCCCCC/C=C\\CCCCCCCC(=O)O[C@@H](COC(=O)CCCC/C=C\\C/C=C\\C/C=C\\C/C=C\\CC)COC(=O)CC/C=C\\C/C=C\\C/C=C\\C/C=C\\C/C=C\\C/C=C\\CC
131765943,CCCCCCCCCCCCCCCCCCOC[C@H](COC(=O)CCCC/C=C\\C/C=C\\C/C=C\\C/C=C\\CC)OC(=O)CCCCCCC/C=C\\CCCCCCCC
131765944,CCCCCCCC/C=C\\CCCCCCCCCC(=O)OC(COC(=O)CCCC/C=C\\C/C=C\\C/C=C\\C/C=C\\CC)COC(=O)CCCC/C=C\\C/C=C\\C/C=C\\C/C=C\\CC
131765945,CCCCCCCC/C=C\\CCCCCCCCCC(=O)O[C@H](COC(=O)CCCCCC/C=C\\C/C=C\\C/C=C\\C/C=C\\CC)COC(=O)CCCC/C=C\\C/C=C\\C/C=C\\C/C=C\\CC
131765946,CCCCCCCC/C=C\\CCCCCCCCCC(=O)O[C@@H](COC(=O)CCCC/C=C\\C/C=C\\C/C=C\\C/C=C\\CC)COC(=O)CCC/C=C\\C/C=C\\C/C=C\\C/C=C\\C/C=C\\CC
131765947,CCCCCCCC/C=C\\CCCCCCCCCC(=O)O[C@H](COC(=O)CCCCC/C=C\\C/C=C\\C/C=C\\C/C=C\\C/C=C\\CC)COC(=O)CCCC/C=C\\C/C=C\\C/C=C\\C/C=C\\CC
131765948,CCCCCCCC/C=C\\CCCCCCCCCC(=O)O[C@@H](COC(=O)CCCC/C=C\\C/C=C\\C/C=C\\C/C=C\\CC)COC(=O)CC/C=C\\C/C=C\\C/C=C\\C/C=C\\C/C=C\\C/C=C\\CC
131765949,CCCCCCCCCCCCCCCCCCOC[C@H](COC(=O)CCCC/C=C\\C/C=C\\C/C=C\\C/C=C\\CC)OC(=O)CCCCCCCCC/C=C\\CCCCCCCC
131765950,CCCCCCCC/C=C\\C/C=C\\C/C=C\\CCCC(=O)OC(COC(=O)CCCC/C=C\\C/C=C\\C/C=C\\C/C=C\\CC)COC(=O)CCCC/C=C\\C/C=C\\C/C=C\\C/C=C\\CC
131765951,CCCCCCCC/C=C\\C/C=C\\C/C=C\\CCCC(=O)O[C@H](COC(=O)CCCCCC/C=C\\C/C=C\\C/C=C\\C/C=C\\CC)COC(=O)CCCC/C=C\\C/C=C\\C/C=C\\C/C=C\\CC
131765952,CCCCCCCC/C=C\\C/C=C\\C/C=C\\CCCC(=O)O[C@@H](COC(=O)CCCC/C=C\\C/C=C\\C/C=C\\C/C=C\\CC)COC(=O)CCC/C=C\\C/C=C\\C/C=C\\C/C=C\\C/C=C\\CC
131765953,CCCCCCCC/C=C\\C/C=C\\C/C=C\\CCCC(=O)O[C@H](COC(=O)CCCCC/C=C\\C/C=C\\C/C=C\\C/C=C\\C/C=C\\CC)COC(=O)CCCC/C=C\\C/C=C\\C/C=C\\C/C=C\\CC
131765954,CCCCCCCC/C=C\\C/C=C\\C/C=C\\CCCC(=O)O[C@@H](COC(=O)CCCC/C=C\\C/C=C\\C/C=C\\C/C=C\\CC)COC(=O)CC/C=C\\C/C=C\\C/C=C\\C/C=C\\C/C=C\\C/C=C\\CC
131765955,CCCCCCCCCCCCCCCCCCOC[C@H](COC(=O)CCCC/C=C\\C/C=C\\C/C=C\\C/C=C\\CC)OC(=O)CCC/C=C\\C/C=C\\C/C=C\\CCCCCCCC
131765956,CCCCCCCC/C=C\\CCCCCCCCCCCC(=O)OC(COC(=O)CCCC/C=C\\C/C=C\\C/C=C\\C/C=C\\CC)COC(=O)CCCC/C=C\\C/C=C\\C/C=C\\C/C=C\\CC
131765957,CCCCCCCC/C=C\\CCCCCCCCCCCC(=O)O[C@H](COC(=O)CCCCCC/C=C\\C/C=C\\C/C=C\\C/C=C\\CC)COC(=O)CCCC/C=C\\C/C=C\\C/C=C\\C/C=C\\CC
131765958,CCCCCCCC/C=C\\CCCCCCCCCCCC(=O)O[C@@H](COC(=O)CCCC/C=C\\C/C=C\\C/C=C\\C/C=C\\CC)COC(=O)CCC/C=C\\C/C=C\\C/C=C\\C/C=C\\C/C=C\\CC
131765959,CCCCCCCC/C=C\\CCCCCCCCCCCC(=O)O[C@H](COC(=O)CCCCC/C=C\\C/C=C\\C/C=C\\C/C=C\\C/C=C\\CC)COC(=O)CCCC/C=C\\C/C=C\\C/C=C\\C/C=C\\CC
131765960,CCCCCCCC/C=C\\CCCCCCCCCCCC(=O)O[C@@H](COC(=O)CCCC/C=C\\C/C=C\\C/C=C\\C/C=C\\CC)COC(=O)CC/C=C\\C/C=C\\C/C=C\\C/C=C\\C/C=C\\C/C=C\\CC
131765961,CCCCCCCCCCCCCCCCCCOC[C@H](COC(=O)CCCC/C=C\\C/C=C\\C/C=C\\C/C=C\\CC)OC(=O)CCCCCCCCCCC/C=C\\CCCCCCCC
131765962,CCCCCCCC/C=C\\CCCCCCCCCCCCCC(=O)OC(COC(=O)CCCC/C=C\\C/C=C\\C/C=C\\C/C=C\\CC)COC(=O)CCCC/C=C\\C/C=C\\C/C=C\\C/C=C\\CC
131765963,CCCCCCCC/C=C\\CCCCCCCCCCCCCC(=O)O[C@H](COC(=O)CCCCCC/C=C\\C/C=C\\C/C=C\\C/C=C\\CC)COC(=O)CCCC/C=C\\C/C=C\\C/C=C\\C/C=C\\CC
131765964,CCCCCCCC/C=C\\CCCCCCCCCCCCCC(=O)O[C@@H](COC(=O)CCCC/C=C\\C/C=C\\C/C=C\\C/C=C\\CC)COC(=O)CCC/C=C\\C/C=C\\C/C=C\\C/C=C\\C/C=C\\CC
131765965,CCCCCCCC/C=C\\CCCCCCCCCCCCCC(=O)O[C@H](COC(=O)CCCCC/C=C\\C/C=C\\C/C=C\\C/C=C\\C/C=C\\CC)COC(=O)CCCC/C=C\\C/C=C\\C/C=C\\C/C=C\\CC
131765966,CCCCCCCC/C=C\\CCCCCCCCCCCCCC(=O)O[C@@H](COC(=O)CCCC/C=C\\C/C=C\\C/C=C\\C/C=C\\CC)COC(=O)CC/C=C\\C/C=C\\C/C=C\\C/C=C\\C/C=C\\C/C=C\\CC
131765967,CCCCCCCCCCCCCCCCCCOC[C@H](COC(=O)CCCC/C=C\\C/C=C\\C/C=C\\C/C=C\\CC)OC(=O)CCCCCCCCCCCCC/C=C\\CCCCCCCC
131765968,CCCCC/C=C\\C/C=C\\CCCCCCCC(=O)OC(COC(=O)CCCC/C=C\\C/C=C\\C/C=C\\C/C=C\\CC)COC(=O)CCCC/C=C\\C/C=C\\C/C=C\\C/C=C\\CC
131765969,CCCCC/C=C\\C/C=C\\CCCCCCCC(=O)O[C@H](COC(=O)CCCCCC/C=C\\C/C=C\\C/C=C\\C/C=C\\CC)COC(=O)CCCC/C=C\\C/C=C\\C/C=C\\C/C=C\\CC
131765970,CCCCC/C=C\\C/C=C\\CCCCCCCC(=O)O[C@@H](COC(=O)CCCC/C=C\\C/C=C\\C/C=C\\C/C=C\\CC)COC(=O)CCC/C=C\\C/C=C\\C/C=C\\C/C=C\\C/C=C\\CC
131765971,CCCCC/C=C\\C/C=C\\CCCCCCCC(=O)O[C@H](COC(=O)CCCCC/C=C\\C/C=C\\C/C=C\\C/C=C\\C/C=C\\CC)COC(=O)CCCC/C=C\\C/C=C\\C/C=C\\C/C=C\\CC
131765972,CCCCC/C=C\\C/C=C\\CCCCCCCC(=O)O[C@@H](COC(=O)CCCC/C=C\\C/C=C\\C/C=C\\C/C=C\\CC)COC(=O)CC/C=C\\C/C=C\\C/C=C\\C/C=C\\C/C=C\\C/C=C\\CC
131765973,CCCCCCCCCCCCCCCCCCOC[C@H](COC(=O)CCCC/C=C\\C/C=C\\C/C=C\\C/C=C\\CC)OC(=O)CCCCCCC/C=C\\C/C=C\\CCCCC
131765974,CCCCC/C=C\\C/C=C\\C/C=C\\CCCCC(=O)OC(COC(=O)CCCC/C=C\\C/C=C\\C/C=C\\C/C=C\\CC)COC(=O)CCCC/C=C\\C/C=C\\C/C=C\\C/C=C\\CC
131765975,CCCCC/C=C\\C/C=C\\C/C=C\\CCCCC(=O)O[C@H](COC(=O)CCCCCC/C=C\\C/C=C\\C/C=C\\C/C=C\\CC)COC(=O)CCCC/C=C\\C/C=C\\C/C=C\\C/C=C\\CC
131765976,CCCCC/C=C\\C/C=C\\C/C=C\\CCCCC(=O)O[C@@H](COC(=O)CCCC/C=C\\C/C=C\\C/C=C\\C/C=C\\CC)COC(=O)CCC/C=C\\C/C=C\\C/C=C\\C/C=C\\C/C=C\\CC
131765977,CCCCC/C=C\\C/C=C\\C/C=C\\CCCCC(=O)O[C@H](COC(=O)CCCCC/C=C\\C/C=C\\C/C=C\\C/C=C\\C/C=C\\CC)COC(=O)CCCC/C=C\\C/C=C\\C/C=C\\C/C=C\\CC
131765978,CCCCC/C=C\\C/C=C\\C/C=C\\CCCCC(=O)O[C@@H](COC(=O)CCCC/C=C\\C/C=C\\C/C=C\\C/C=C\\CC)COC(=O)CC/C=C\\C/C=C\\C/C=C\\C/C=C\\C/C=C\\C/C=C\\CC
131765979,CCCCCCCCCCCCCCCCCCOC[C@H](COC(=O)CCCC/C=C\\C/C=C\\C/C=C\\C/C=C\\CC)OC(=O)CCCC/C=C\\C/C=C\\C/C=C\\CCCCC
131765980,CCCCC/C=C\\C/C=C\\CCCCCCCCCC(=O)OC(COC(=O)CCCC/C=C\\C/C=C\\C/C=C\\C/C=C\\CC)COC(=O)CCCC/C=C\\C/C=C\\C/C=C\\C/C=C\\CC
131765981,CCCCC/C=C\\C/C=C\\CCCCCCCCCC(=O)O[C@H](COC(=O)CCCCCC/C=C\\C/C=C\\C/C=C\\C/C=C\\CC)COC(=O)CCCC/C=C\\C/C=C\\C/C=C\\C/C=C\\CC
131765982,CCCCC/C=C\\C/C=C\\CCCCCCCCCC(=O)O[C@@H](COC(=O)CCCC/C=C\\C/C=C\\C/C=C\\C/C=C\\CC)COC(=O)CCC/C=C\\C/C=C\\C/C=C\\C/C=C\\C/C=C\\CC
131765983,CCCCC/C=C\\C/C=C\\CCCCCCCCCC(=O)O[C@H](COC(=O)CCCCC/C=C\\C/C=C\\C/C=C\\C/C=C\\C/C=C\\CC)COC(=O)CCCC/C=C\\C/C=C\\C/C=C\\C/C=C\\CC
131765984,CCCCC/C=C\\C/C=C\\CCCCCCCCCC(=O)O[C@@H](COC(=O)CCCC/C=C\\C/C=C\\C/C=C\\C/C=C\\CC)COC(=O)CC/C=C\\C/C=C\\C/C=C\\C/C=C\\C/C=C\\C/C=C\\CC
131765985,CCCCCCCCCCCCCCCCCCOC[C@H](COC(=O)CCCC/C=C\\C/C=C\\C/C=C\\C/C=C\\CC)OC(=O)CCCCCCCCC/C=C\\C/C=C\\CCCCC
131765986,CCCCC/C=C\\C/C=C\\C/C=C\\CCCCCCC(=O)OC(COC(=O)CCCC/C=C\\C/C=C\\C/C=C\\C/C=C\\CC)COC(=O)CCCC/C=C\\C/C=C\\C/C=C\\C/C=C\\CC
131765987,CCCCC/C=C\\C/C=C\\C/C=C\\CCCCCCC(=O)O[C@H](COC(=O)CCCCCC/C=C\\C/C=C\\C/C=C\\C/C=C\\CC)COC(=O)CCCC/C=C\\C/C=C\\C/C=C\\C/C=C\\CC
131765988,CCCCC/C=C\\C/C=C\\C/C=C\\CCCCCCC(=O)O[C@@H](COC(=O)CCCC/C=C\\C/C=C\\C/C=C\\C/C=C\\CC)COC(=O)CCC/C=C\\C/C=C\\C/C=C\\C/C=C\\C/C=C\\CC
131765989,CCCCC/C=C\\C/C=C\\C/C=C\\CCCCCCC(=O)O[C@H](COC(=O)CCCCC/C=C\\C/C=C\\C/C=C\\C/C=C\\C/C=C\\CC)COC(=O)CCCC/C=C\\C/C=C\\C/C=C\\C/C=C\\CC
131765990,CCCCC/C=C\\C/C=C\\C/C=C\\CCCCCCC(=O)O[C@@H](COC(=O)CCCC/C=C\\C/C=C\\C/C=C\\C/C=C\\CC)COC(=O)CC/C=C\\C/C=C\\C/C=C\\C/C=C\\C/C=C\\C/C=C\\CC
131765991,CCCCCCCCCCCCCCCCCCOC[C@H](COC(=O)CCCC/C=C\\C/C=C\\C/C=C\\C/C=C\\CC)OC(=O)CCCCCC/C=C\\C/C=C\\C/C=C\\CCCCC
131765992,CCCCC/C=C\\C/C=C\\C/C=C\\C/C=C\\CCCC(=O)OC(COC(=O)CCCC/C=C\\C/C=C\\C/C=C\\C/C=C\\CC)COC(=O)CCCC/C=C\\C/C=C\\C/C=C\\C/C=C\\CC
131765993,CCCCC/C=C\\C/C=C\\C/C=C\\C/C=C\\CCCC(=O)O[C@H](COC(=O)CCCCCC/C=C\\C/C=C\\C/C=C\\C/C=C\\CC)COC(=O)CCCC/C=C\\C/C=C\\C/C=C\\C/C=C\\CC
131765994,CCCCC/C=C\\C/C=C\\C/C=C\\C/C=C\\CCCC(=O)O[C@@H](COC(=O)CCCC/C=C\\C/C=C\\C/C=C\\C/C=C\\CC)COC(=O)CCC/C=C\\C/C=C\\C/C=C\\C/C=C\\C/C=C\\CC
131765995,CCCCC/C=C\\C/C=C\\C/C=C\\C/C=C\\CCCC(=O)O[C@H](COC(=O)CCCCC/C=C\\C/C=C\\C/C=C\\C/C=C\\C/C=C\\CC)COC(=O)CCCC/C=C\\C/C=C\\C/C=C\\C/C=C\\CC
131765996,CCCCC/C=C\\C/C=C\\C/C=C\\C/C=C\\CCCC(=O)O[C@@H](COC(=O)CCCC/C=C\\C/C=C\\C/C=C\\C/C=C\\CC)COC(=O)CC/C=C\\C/C=C\\C/C=C\\C/C=C\\C/C=C\\C/C=C\\CC
131765997,CCCCCCCCCCCCCCCCCCOC[C@H](COC(=O)CCCC/C=C\\C/C=C\\C/C=C\\C/C=C\\CC)OC(=O)CCC/C=C\\C/C=C\\C/C=C\\C/C=C\\CCCCC
131765998,CCCCC/C=C\\C/C=C\\CCCCCCCCCCCC(=O)OC(COC(=O)CCCC/C=C\\C/C=C\\C/C=C\\C/C=C\\CC)COC(=O)CCCC/C=C\\C/C=C\\C/C=C\\C/C=C\\CC
131765999,CCCCC/C=C\\C/C=C\\CCCCCCCCCCCC(=O)O[C@H](COC(=O)CCCCCC/C=C\\C/C=C\\C/C=C\\C/C=C\\CC)COC(=O)CCCC/C=C\\C/C=C\\C/C=C\\C/C=C\\CC
131766000,CCCCC/C=C\\C/C=C\\CCCCCCCCCCCC(=O)O[C@@H](COC(=O)CCCC/C=C\\C/C=C\\C/C=C\\C/C=C\\CC)COC(=O)CCC/C=C\\C/C=C\\C/C=C\\C/C=C\\C/C=C\\CC
131766001,CCCCC/C=C\\C/C=C\\CCCCCCCCCCCC(=O)O[C@H](COC(=O)CCCCC/C=C\\C/C=C\\C/C=C\\C/C=C\\C/C=C\\CC)COC(=O)CCCC/C=C\\C/C=C\\C/C=C\\C/C=C\\CC
131766002,CCCCC/C=C\\C/C=C\\CCCCCCCCCCCC(=O)O[C@@H](COC(=O)CCCC/C=C\\C/C=C\\C/C=C\\C/C=C\\CC)COC(=O)CC/C=C\\C/C=C\\C/C=C\\C/C=C\\C/C=C\\C/C=C\\CC
131766003,CCCCCCCCCCCCCCCCCCOC[C@H](COC(=O)CCCC/C=C\\C/C=C\\C/C=C\\C/C=C\\CC)OC(=O)CCCCCCCCCCC/C=C\\C/C=C\\CCCCC
131766004,CCCCC/C=C\\C/C=C\\C/C=C\\C/C=C\\CCCCCC(=O)OC(COC(=O)CCCC/C=C\\C/C=C\\C/C=C\\C/C=C\\CC)COC(=O)CCCC/C=C\\C/C=C\\C/C=C\\C/C=C\\CC
131766005,CCCCC/C=C\\C/C=C\\C/C=C\\C/C=C\\CCCCCC(=O)O[C@H](COC(=O)CCCCCC/C=C\\C/C=C\\C/C=C\\C/C=C\\CC)COC(=O)CCCC/C=C\\C/C=C\\C/C=C\\C/C=C\\CC
131766006,CCCCC/C=C\\C/C=C\\C/C=C\\C/C=C\\CCCCCC(=O)O[C@@H](COC(=O)CCCC/C=C\\C/C=C\\C/C=C\\C/C=C\\CC)COC(=O)CCC/C=C\\C/C=C\\C/C=C\\C/C=C\\C/C=C\\CC
131766007,CCCCC/C=C\\C/C=C\\C/C=C\\C/C=C\\CCCCCC(=O)O[C@H](COC(=O)CCCCC/C=C\\C/C=C\\C/C=C\\C/C=C\\C/C=C\\CC)COC(=O)CCCC/C=C\\C/C=C\\C/C=C\\C/C=C\\CC
131766008,CCCCC/C=C\\C/C=C\\C/C=C\\C/C=C\\CCCCCC(=O)O[C@@H](COC(=O)CCCC/C=C\\C/C=C\\C/C=C\\C/C=C\\CC)COC(=O)CC/C=C\\C/C=C\\C/C=C\\C/C=C\\C/C=C\\C/C=C\\CC
131766009,CCCCCCCCCCCCCCCCCCOC[C@H](COC(=O)CCCC/C=C\\C/C=C\\C/C=C\\C/C=C\\CC)OC(=O)CCCCC/C=C\\C/C=C\\C/C=C\\C/C=C\\CCCCC
131766010,CCCCC/C=C\\C/C=C\\C/C=C\\C/C=C\\C/C=C\\CCC(=O)OC(COC(=O)CCCC/C=C\\C/C=C\\C/C=C\\C/C=C\\CC)COC(=O)CCCC/C=C\\C/C=C\\C/C=C\\C/C=C\\CC
131766011,CCCCC/C=C\\C/C=C\\C/C=C\\C/C=C\\C/C=C\\CCC(=O)O[C@H](COC(=O)CCCCCC/C=C\\C/C=C\\C/C=C\\C/C=C\\CC)COC(=O)CCCC/C=C\\C/C=C\\C/C=C\\C/C=C\\CC
131766012,CCCCC/C=C\\C/C=C\\C/C=C\\C/C=C\\C/C=C\\CCC(=O)O[C@@H](COC(=O)CCCC/C=C\\C/C=C\\C/C=C\\C/C=C\\CC)COC(=O)CCC/C=C\\C/C=C\\C/C=C\\C/C=C\\C/C=C\\CC
131766013,CCCCC/C=C\\C/C=C\\C/C=C\\C/C=C\\C/C=C\\CCC(=O)O[C@H](COC(=O)CCCCC/C=C\\C/C=C\\C/C=C\\C/C=C\\C/C=C\\CC)COC(=O)CCCC/C=C\\C/C=C\\C/C=C\\C/C=C\\CC
131766014,CCCCC/C=C\\C/C=C\\C/C=C\\C/C=C\\C/C=C\\CCC(=O)O[C@@H](COC(=O)CCCC/C=C\\C/C=C\\C/C=C\\C/C=C\\CC)COC(=O)CC/C=C\\C/C=C\\C/C=C\\C/C=C\\C/C=C\\C/C=C\\CC
131766015,CCCCCCCCCCCCCCCCCCOC[C@H](COC(=O)CCCC/C=C\\C/C=C\\C/C=C\\C/C=C\\CC)OC(=O)CC/C=C\\C/C=C\\C/C=C\\C/C=C\\C/C=C\\CCCCC
131766016,CC/C=C\\C/C=C\\C/C=C\\CCCCCCCC(=O)OC(COC(=O)CCCC/C=C\\C/C=C\\C/C=C\\C/C=C\\CC)COC(=O)CCCC/C=C\\C/C=C\\C/C=C\\C/C=C\\CC
131766017,CC/C=C\\C/C=C\\C/C=C\\CCCCCCCC(=O)O[C@H](COC(=O)CCCCCC/C=C\\C/C=C\\C/C=C\\C/C=C\\CC)COC(=O)CCCC/C=C\\C/C=C\\C/C=C\\C/C=C\\CC
131766018,CC/C=C\\C/C=C\\C/C=C\\CCCCCCCC(=O)O[C@@H](COC(=O)CCCC/C=C\\C/C=C\\C/C=C\\C/C=C\\CC)COC(=O)CCC/C=C\\C/C=C\\C/C=C\\C/C=C\\C/C=C\\CC
131766019,CC/C=C\\C/C=C\\C/C=C\\CCCCCCCC(=O)O[C@H](COC(=O)CCCCC/C=C\\C/C=C\\C/C=C\\C/C=C\\C/C=C\\CC)COC(=O)CCCC/C=C\\C/C=C\\C/C=C\\C/C=C\\CC
131766020,CC/C=C\\C/C=C\\C/C=C\\CCCCCCCC(=O)O[C@@H](COC(=O)CCCC/C=C\\C/C=C\\C/C=C\\C/C=C\\CC)COC(=O)CC/C=C\\C/C=C\\C/C=C\\C/C=C\\C/C=C\\C/C=C\\CC
131766021,CCCCCCCCCCCCCCCCCCOC[C@H](COC(=O)CCCC/C=C\\C/C=C\\C/C=C\\C/C=C\\CC)OC(=O)CCCCCCC/C=C\\C/C=C\\C/C=C\\CC
131766022,CC/C=C\\C/C=C\\C/C=C\\C/C=C\\CCCCCCC(=O)OC[C@H](COC(=O)CCCC/C=C\\C/C=C\\C/C=C\\C/C=C\\CC)OC(=O)CCCC/C=C\\C/C=C\\C/C=C\\C/C=C\\CC
131766023,CC/C=C\\C/C=C\\C/C=C\\C/C=C\\CCCCC(=O)OC[C@@H](COC(=O)CCC/C=C\\C/C=C\\C/C=C\\C/C=C\\C/C=C\\CC)OC(=O)CCCC/C=C\\C/C=C\\C/C=C\\C/C=C\\CC
131766024,CC/C=C\\C/C=C\\C/C=C\\C/C=C\\CCCCC(=O)OC[C@@H](COC(=O)CCCCC/C=C\\C/C=C\\C/C=C\\C/C=C\\C/C=C\\CC)OC(=O)CCCC/C=C\\C/C=C\\C/C=C\\C/C=C\\CC
131766025,CC/C=C\\C/C=C\\C/C=C\\C/C=C\\CCCCC(=O)OC[C@@H](COC(=O)CC/C=C\\C/C=C\\C/C=C\\C/C=C\\C/C=C\\C/C=C\\CC)OC(=O)CCCC/C=C\\C/C=C\\C/C=C\\C/C=C\\CC
131766026,CCCCCCCCCCCCCCCCCCOC[C@H](COC(=O)CCCC/C=C\\C/C=C\\C/C=C\\C/C=C\\CC)OC(=O)CCCC/C=C\\C/C=C\\C/C=C\\C/C=C\\CC
131766027,CC/C=C\\C/C=C\\C/C=C\\C/C=C\\CCCCCCC(=O)OC(COC(=O)CCCC/C=C\\C/C=C\\C/C=C\\C/C=C\\CC)COC(=O)CCCC/C=C\\C/C=C\\C/C=C\\C/C=C\\CC
131766028,CC/C=C\\C/C=C\\C/C=C\\C/C=C\\CCCCCCC(=O)OC[C@H](COC(=O)CCCC/C=C\\C/C=C\\C/C=C\\C/C=C\\CC)OC(=O)CCCCCC/C=C\\C/C=C\\C/C=C\\C/C=C\\CC
131766029,CC/C=C\\C/C=C\\C/C=C\\C/C=C\\CCCCCCC(=O)O[C@@H](COC(=O)CCCC/C=C\\C/C=C\\C/C=C\\C/C=C\\CC)COC(=O)CCC/C=C\\C/C=C\\C/C=C\\C/C=C\\C/C=C\\CC
131766030,CC/C=C\\C/C=C\\C/C=C\\C/C=C\\CCCCCCC(=O)O[C@H](COC(=O)CCCCC/C=C\\C/C=C\\C/C=C\\C/C=C\\C/C=C\\CC)COC(=O)CCCC/C=C\\C/C=C\\C/C=C\\C/C=C\\CC
131766031,CC/C=C\\C/C=C\\C/C=C\\C/C=C\\CCCCCCC(=O)O[C@@H](COC(=O)CCCC/C=C\\C/C=C\\C/C=C\\C/C=C\\CC)COC(=O)CC/C=C\\C/C=C\\C/C=C\\C/C=C\\C/C=C\\C/C=C\\CC
131766032,CCCCCCCCCCCCCCCCCCOC[C@H](COC(=O)CCCC/C=C\\C/C=C\\C/C=C\\C/C=C\\CC)OC(=O)CCCCCC/C=C\\C/C=C\\C/C=C\\C/C=C\\CC
131766033,CC/C=C\\C/C=C\\C/C=C\\C/C=C\\CCCCC(=O)OCC(OC(=O)CCC/C=C\\C/C=C\\C/C=C\\C/C=C\\C/C=C\\CC)COC(=O)CCCC/C=C\\C/C=C\\C/C=C\\C/C=C\\CC
131766034,CC/C=C\\C/C=C\\C/C=C\\C/C=C\\CCCCCCC(=O)OC[C@H](COC(=O)CCCC/C=C\\C/C=C\\C/C=C\\C/C=C\\CC)OC(=O)CCC/C=C\\C/C=C\\C/C=C\\C/C=C\\C/C=C\\CC
131766035,CC/C=C\\C/C=C\\C/C=C\\C/C=C\\CCCCC(=O)OC[C@@H](COC(=O)CCC/C=C\\C/C=C\\C/C=C\\C/C=C\\C/C=C\\CC)OC(=O)CCC/C=C\\C/C=C\\C/C=C\\C/C=C\\C/C=C\\CC
131766036,CC/C=C\\C/C=C\\C/C=C\\C/C=C\\CCCCC(=O)OC[C@@H](COC(=O)CCCCC/C=C\\C/C=C\\C/C=C\\C/C=C\\C/C=C\\CC)OC(=O)CCC/C=C\\C/C=C\\C/C=C\\C/C=C\\C/C=C\\CC
131766037,CC/C=C\\C/C=C\\C/C=C\\C/C=C\\CCCCC(=O)OC[C@@H](COC(=O)CC/C=C\\C/C=C\\C/C=C\\C/C=C\\C/C=C\\C/C=C\\CC)OC(=O)CCC/C=C\\C/C=C\\C/C=C\\C/C=C\\C/C=C\\CC
131766038,CCCCCCCCCCCCCCCCCCOC[C@H](COC(=O)CCCC/C=C\\C/C=C\\C/C=C\\C/C=C\\CC)OC(=O)CCC/C=C\\C/C=C\\C/C=C\\C/C=C\\C/C=C\\CC
131766039,CC/C=C\\C/C=C\\C/C=C\\C/C=C\\CCCCC(=O)OCC(OC(=O)CCCCC/C=C\\C/C=C\\C/C=C\\C/C=C\\C/C=C\\CC)COC(=O)CCCC/C=C\\C/C=C\\C/C=C\\C/C=C\\CC
131766040,CC/C=C\\C/C=C\\C/C=C\\C/C=C\\CCCCCCC(=O)OC[C@H](COC(=O)CCCC/C=C\\C/C=C\\C/C=C\\C/C=C\\CC)OC(=O)CCCCC/C=C\\C/C=C\\C/C=C\\C/C=C\\C/C=C\\CC
131766041,CC/C=C\\C/C=C\\C/C=C\\C/C=C\\CCCCC(=O)OC[C@@H](COC(=O)CCC/C=C\\C/C=C\\C/C=C\\C/C=C\\C/C=C\\CC)OC(=O)CCCCC/C=C\\C/C=C\\C/C=C\\C/C=C\\C/C=C\\CC
131766042,CC/C=C\\C/C=C\\C/C=C\\C/C=C\\CCCCC(=O)OC[C@@H](COC(=O)CCCCC/C=C\\C/C=C\\C/C=C\\C/C=C\\C/C=C\\CC)OC(=O)CCCCC/C=C\\C/C=C\\C/C=C\\C/C=C\\C/C=C\\CC
131766043,CC/C=C\\C/C=C\\C/C=C\\C/C=C\\CCCCC(=O)OC[C@@H](COC(=O)CC/C=C\\C/C=C\\C/C=C\\C/C=C\\C/C=C\\C/C=C\\CC)OC(=O)CCCCC/C=C\\C/C=C\\C/C=C\\C/C=C\\C/C=C\\CC
