smiles,log_p
[Li+].C(C(C(C(C(F)(F)S(=O)(=O)[O-])(F)F)(F)F)(F)F)(C(C(C(F)(F)F)(F)F)(F)F)(F)F,4.13
C(=O)(C(Cl)(Cl)Cl)[O-].[Na+],0.002
COC1=CC(=NC(=N1)SC2=C(C(=CC=C2)Cl)C(=O)[O-])OC.[Na+],0.6
COC1=CC(=NC(=N1)OC2=C(C(=CC=C2)OC3=NC(=CC(=N3)OC)OC)C(=O)[O-])OC.[Na+],1.03
C1=CC=C2C=C(C=CC2=C1)C(=O)[O-].[Na+],1.07
C1=CC=C(C=C1)CC(=O)[O-].[Na+],2.02
C1=CC(=C(C=C1Cl)Cl)OCCOS(=O)(=O)[O-].[Na+],0.7
C1=CC(=CC=C1CCCC(=O)[O-])N(CCCl)CCCl.[Na+],0.93
CCCCCCCC1(C(=O)NC(=O)[N-]C1=O)CC.[Na+],2.91
CC[C@@H]1C(=O)N2CCC[C@H]2C(=O)N([C@H](C(=O)N3CC(C(=O)CC3C(=O)N[C@H](C(=O)O[C@@H]([C@@H](C(=O)N1)NC(=O)C4=C(C=CC=N4)O)C)C5=CC=CC=C5)CS[C@@H]6CN7CCC6CC7)CC8=CC=C(C=C8)N(C)C)C,1.8
C[C@@H]1CCC2C[C@@H](/C(=C/C=C/C=C/[C@H](C[C@H](C(=O)[C@@H]([C@@H](/C(=C/[C@H](C(=O)C[C@H](OC(=O)[C@@H]3CCCCN3C(=O)C(=O)[C@@]1(O2)O)[C@H](C)C[C@@H]4CC[C@H]([C@@H](C4)OC)OC(=O)C(C)(CO)CO)C)/C)O)OC)C)C)/C)OC,4.25
C[N+]1([C@H]2CC(C[C@H]1C3C2O3)OC(=O)[C@H](CO)C4=CC=CC=C4)C.[Br-],-2.58
C1=COC(=C1)C=C(C#N)[N+](=O)[O-],1.05
C[C@H]1/C=C/C=C/C=C/C=C/C=C/C=C/C=C/[C@@H](CC2C([C@H](C[C@](O2)(CC(CC(C(CCC(CC(CC(=O)O[C@H]([C@@H]([C@@H]1O)C)C)O)O)O)O)O)O)O)C(=O)O)OC3C([C@@H](C(C(O3)C)O)N)O,2.8
C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O)NCCCO,0.86
COC1=CC2=C(C=CN=C2C=C1)[C@@H]([C@@H]3CC4CCN3CC4C=C)O,3.44
CCC[N+]1=CC=CC2=CC=CC=C21.[Br-],2.52
CCCCCCCCCCCCCC[N+]1=CC=CC=C1C.[I-],2.27
[NH2-].[NH2-].Cl[Pt+2]Cl,2.19
CC1C(C(CC(O1)O[C@H]2C[C@@](CC3=C2C(=C4C(=C3O)C(=O)C5=C(C4=O)C(=CC=C5)OC)O)(C(=O)C)O)N6CCOCC6C#N)O,2.59
CC/C=C\\CC1[C@H](CCC1=O)CC(=O)OC,2.76
C1=CC(=CC(=C1)C#N)CN2C=CN=C2,1.01
CC1=CC=C(C=C1)C2=C(N3C=C(C=CC3=N2)C)CC(=O)N(C)C.[C@H]([C@@H](C(=O)O)O)(C(=O)O)O,2.42
CC[C@H]1CCC[C@@H]([C@H](C(=O)C2=C[C@H]3[C@@H]4C[C@@H](C[C@H]4C=C[C@@H]3C2CC(=O)O1)O[C@H]5[C@@H]([C@@H]([C@H]([C@@H](O5)C)OC)OC)OC)C)O[C@H]6CC[C@@H]([C@H](O6)C)N(C)C,2.8
CCCSC1=C(C=C(C(=C1)OC)CCN)OC,3.08
C[S+](CC[C@@H](C(=O)[O-])[NH3+])C[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)O,5.3
CS(=O)(=O)C1=CC(=C(C=C1)C(=O)NC2=CC(=C(C=C2)Cl)C3=CC=CC=N3)Cl,2.7
C1=CC(=CC=C1N)O[C@@H]2C([C@@H]([C@@H](C(O2)CO)O)O)O,2.67
CC1=C(C=C(C=C1)[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O)CC3=CC=C(S3)C4=CC=C(C=C4)F,3.44
C=CC(=O)N1CCC[C@H](C1)N2C3=NC=NC(=C3C(=N2)C4=CC=C(C=C4)OC5=CC=CC=C5)N,3.97
CC1=C(C=C(C=C1)C(=O)NC2=CC(=C(C=C2)CN3CCN(CC3)C)C(F)(F)F)C#CC4=CN=C5N4N=CC=C5,4.32
CCOCC1C(C(C(C(O1)OC)OCC)OCC)OC2C(C(C(C(O2)CO)OC)O)O,5.5
C[C@@H]1[C@H]([C@@H]([C@@H]([C@@H](O1)OC2CC3C(C(CC(O3)(CC(C(CCC(CC(CC(CC(=O)OC(C(C(C(C=CC=CCCC=CC=CC=CC=C2)C)O)C)C)O)O)O)O)O)O)O)C(=O)O)O)N)O,7.08
C[C@H]1[C@@H](C(C([C@@H](O1)O[C@H]2C[C@H]([C@@]3([C@@H]4[C@@H](CC[C@@]3(C2)O)[C@]5(CC[C@@H]([C@]5(C[C@H]4O)C)C6=CC(=O)OC6)O)CO)O)O)O)O,2.0
C1CC1C2=NC3=CC=CC=C3C(=C2/C=C/[C@H](C[C@H](CC(=O)[O-])O)O)C4=CC=C(C=C4)F,4.82
CC[C@H](C)C(=O)O[C@H]1C[C@@H](C=C2[C@H]1[C@H]([C@H](C=C2)C)CC[C@H](C[C@H](CC(=O)[O-])O)O)O,0.23
C1[C@@H]2C=CC1[C@H]3[C@@H]2[C@]4(C(=C(C3(C4(Cl)Cl)Cl)Cl)Cl)Cl,6.5
C1[C@H]2[C@@H]([C@H]([C@@H]1Cl)Cl)[C@@]3(C(=C(C2(C3(Cl)Cl)Cl)Cl)Cl)Cl,6.16
C1C[C@@H]2[C@H]3CCC[N@+]4([C@H]3[C@@H](CCC4)CN2C(=O)C1)[O-],0.95
CCCC1O[C@@H]2C[C@H]3[C@@H]4CCC5=CC(=O)C=C[C@@]5(C4[C@H](C[C@@]3([C@@]2(O1)C(=O)CO)C)O)C,3.2
CO/N=C(\\C1=CSC(=N1)N)/C(=O)N[C@H]2C3N(C2=O)C(=C(CS3)CSC(=O)C4=CC=CO4)C(=O)O,1.6
CC[C@@H]1[C@H](/C=C(\\C=C/C(=O)[C@@H](C[C@@H]([C@@H]([C@H]([C@@H](CC(=O)O1)O)C)O[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)C)O[C@H]3C[C@@]([C@H]([C@@H](O3)C)O)(C)O)N(C)C)O)CC=O)C)/C)CO[C@H]4[C@@H]([C@@H]([C@@H]([C@H](O4)C)O)OC)OC,1.63
CC1=C(C=CC2=C1N=C(C=C2O[C@@H]3C[C@@H]4[C@@H](C3)C(=O)N(CCCC/C=C\\[C@@H]5C[C@]5(NC4=O)C(=O)NS(=O)(=O)C6CC6)C)C7=NC(=CS7)C(C)C)OC,5.16
CC[C@@H]1C(=O)N(CC(=O)N([C@H](C(=O)N[C@H](C(=O)N([C@@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N([C@H](C(=O)N([C@H](C(=O)N([C@@H](C(=O)N([C@H](C(=O)N1)[C@@H]([C@H](C)C/C=C/C)O)C)C(C)C)C)CC(C)C)C)CC(C)C)C)C)C)CC(C)C)C)C(C)C)CC(C)C)C)C,2.92
CC1=CC2=C(C=C1C)N(C=N2)[C@@H]3[C@@H]([C@@H]([C@H](O3)CO)OP(=O)([O-])O[C@H](C)CNC(=O)CC[C@@]\\4([C@H](C5[C@]6([C@@]([C@@H](C(=N6)/C(=C\\7/[C@@]([C@@H](C(=N7)/C=C\\8/C([C@@H](C(=N8)/C(=C4\\[N-]5)/C)CCC(=O)N)(C)C)CCC(=O)N)(C)CC(=O)N)/C)CCC(=O)N)(C)CC(=O)N)C)CC(=O)N)C)O.O.[Co+2],5.28
C[C@H]1C[C@@H]([C@@H]2[C@H](C[C@H]([C@@](O2)(C(=O)C(=O)N3CCCC[C@H]3C(=O)O[C@@H]([C@@H]([C@@H](CC(=O)[C@@H](/C=C(\\C1)/C)CC=C)O)C)/C(=C/[C@@H]4CC[C@H]([C@@H](C4)OC)O)/C)O)C)OC)OC,3.03
C1[C@H]([C@@H]([C@H]([C@@H]([C@H]1N)O[C@@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CN)O)O)N)O[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O[C@@H]4[C@@H]([C@H]([C@@H]([C@@H](O4)CN)O)O)N)O)O)N.OS(=O)(=O)O.OS(=O)(=O)O.OS(=O)(=O)O,3.7
CCNC(=O)[C@@H]1CCCN1C(=O)[C@H](CCCN=C(N)N)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC2=CN(C=N2)CC3=CC=CC=C3)NC(=O)[C@H](CC4=CC=C(C=C4)O)NC(=O)[C@H](CO)NC(=O)[C@H](CC5=CNC6=CC=CC=C65)NC(=O)[C@H](CC7=CN=CN7)NC(=O)[C@@H]8CCC(=O)N8,1.79
C[C@H]([C@@H](C(=O)O)NC(=O)[C@H](CCCN=C(N)N)N)O,4.31
C1CCC(C1)[C@@H](CC#N)N2C=C(C=N2)C3=C4C=CNC4=NC=N3,2.09
CC1=CC=CC=C1CO[C@@H]2C[C@@]3(CC[C@]2(O3)C)C(C)C,4.62
CC1O[C@]2(CN3CCC2CC3)CS1,1.3
CCC(=O)OC(CC1=CC=CC=C1)(C2=CC=CC=C2)[C@H](C)CN(C)C,4.4
CCC(=O)C1=CC2=C(C=C1)SC3=CC=CC=C3N2CCN4CCN(CC4)CCO,3.3
CCCCC(CC)CN1C(=O)C2[C@@H]3C[C@H](C2C1=O)C=C3,3.7
C([C@@H](C(=O)N[C@@H](CC(=O)O)C(=O)O)N)C(=O)N,5.73
CN1CC[C@H](C[C@@H]1C2=NC3=CC=CC=C3N2)NC(=O)NC4=CC=C(C=C4)C#N,2.28
C1=CC=C2C(=C1)C(=CN2)C[C@@H](C(=O)O)NC(=O)[C@H](CCC(=O)N)N,2.79
C1=CC=C(C=C1)C(C(=O)[O-])[NH3+],2.07
C1CC[NH2+]C(C1)C(=O)[O-],2.31
C=CC(CCC(=O)[O-])[NH3+],0.1
C(C[C@@H](C(=O)O)NC(=O)[C@H](CCC(=O)N)N)CN=C(N)N,4.84
C(C[C@@H](C(=O)O)NC(=O)[C@H](CO)N)CN=C(N)N,4.73
CC[C@H](C)[C@@H](C(=O)N1C[C@@H](C[C@H]1C(=O)O)O)N,2.92
C1[C@H](CN([C@@H]1C(=O)O)C(=O)[C@H](CO)N)O,5.3
CC(C)C[C@@H](C(=O)N1C[C@@H](C[C@H]1C(=O)O)O)N,3.0
C[C@@H](C(=O)N1C[C@@H](C[C@H]1C(=O)O)O)N,4.25
CCCCCCCCCCCCCCCCCCCC(=O)OC[C@@H](COC(=O)CCCCCCC/C=C\\CCCCCCCC)OC(=O)CCCCCCC/C=C\\CCCCCCCC,21.76
CCCCCCCCCCCCCCCCCCCC(=O)OC[C@@H](COC(=O)CCCCCCC/C=C\\CCCCCCCC)OC(=O)CCCCCCC/C=C\\C/C=C\\CCCCC,21.84
CCCCCCCCCCCCCCCCCCCC(=O)OC[C@@H](COC(=O)CCCCCCC/C=C\\C/C=C\\CCCCC)OC(=O)CCCCCCC/C=C\\C/C=C\\CCCCC,21.92
CCCCCCCC/C=C\\CCCCCCCCCC(=O)OC[C@@H](COC(=O)CCCCCCC/C=C\\C/C=C\\CCCCC)OC(=O)CCCCCCC/C=C\\C/C=C\\CCCCC,21.56
CCCCCCCCCCCCCCCCCCCC(=O)OC[C@@H](COC(=O)CCCCCCC/C=C\\CCCCCCCC)OC(=O)CCCCCCCCCCCCCCCCCCC,23.01
CCCCCCCCCCCCCCCCCCCC(=O)OC[C@@H](COC(=O)CCCCCCC/C=C\\C/C=C\\CCCCC)OC(=O)CCCCCCCCCCCCCCCCCCC,23.09
CCCCCCCCCCCCCCCCCCCCCC(=O)OC[C@@H](COC(=O)CCCCCCC/C=C\\CCCCCCCC)OC(=O)CCCCCCC/C=C\\CCCCCCCC,22.65
CCCCCCCCCCCCCCCCCCCCCC(=O)OC[C@@H](COC(=O)CCCCCCC/C=C\\CCCCCCCC)OC(=O)CCCCCCC/C=C\\C/C=C\\CCCCC,22.73
CCCCCCCCCCCCCCCCCCCCCC(=O)OC[C@@H](COC(=O)CCCCCCC/C=C\\C/C=C\\CCCCC)OC(=O)CCCCCCC/C=C\\C/C=C\\CCCCC,22.81
CCCCCCCC/C=C\\CCCCCCCCCCCC(=O)OC[C@@H](COC(=O)CCCCCCC/C=C\\C/C=C\\CCCCC)OC(=O)CCCCCCC/C=C\\C/C=C\\CCCCC,22.45
CCCCCCCCCCCCCCCCCCCCCC(=O)OC[C@@H](COC(=O)CCCCCCC/C=C\\C/C=C\\CCCCC)OC(=O)CCCCCCCCC/C=C\\CCCCCCCC,23.62
CCCCCCCCCCCCCCCCCCCC(=O)O[C@@H](COC(=O)CCCCCCCCCCC/C=C\\CCCCCCCC)COC(=O)CCCCCCC/C=C\\C/C=C\\CCCCC,23.62
CCCCCCCC/C=C\\CCCCCCCCCCCC(=O)OC[C@@H](COC(=O)CCCCCCC/C=C\\C/C=C\\C/C=C\\CC)OC(=O)CCCCCCCCC/C=C\\CCCCCCCC,22.45
CCCCCCCC/C=C\\CCCCCCCCCCCC(=O)OC[C@@H](COC(=O)CCCCCCC/C=C\\C/C=C\\CCCCC)OC(=O)CCCCCCCCCCC/C=C\\CCCCCCCC,24.14
CCCCCCCC/C=C\\CCCCCCCCCCCC(=O)OC[C@@H](COC(=O)CCCCCCC/C=C\\C/C=C\\C/C=C\\CC)OC(=O)CCCCCCCCCCC/C=C\\CCCCCCCC,23.34
CCC(C)CC(C)CCCCCCCCC(=O)NC1C[C@H]([C@H](NC(=O)[C@@H]2[C@H](CCN2C(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H]3C[C@H](CN3C(=O)C(NC1=O)[C@@H](C)O)O)[C@@H]([C@H](C4=CC=C(C=C4)O)O)O)[C@@H](CCN)O)O)NCCN)O,3.88
CCC[C@H](/C=C/C=C/C=C/C#CC#CCCCO)O,4.55
C[NH+](C)CC/C=C\\1/C2=CC=CC=C2COC3=C1C=C(C=C3)CC(=O)[O-],3.4
CC(C)C[C@@H](CC(=O)[O-])C[NH3+],1.3
C1=NN(C(=O)NC1=O)[C@H]2[C@H]([C@@H]([C@H](O2)CO)O)O,2.14
C(C[C@@H](C(=O)[O-])[NH3+])CN=C(N)NO,2.567
COC1=C(C=CC(=C1)/C=N\\O)OCCO,0.82
CCC[C@H]1C[C@@H](N(C1)C)C(=O)N[C@H]([C@H]2[C@H]([C@H]([C@@H]([C@@H](O2)SC)O)O)O)[C@@H](C)Cl,2.16
C[C@](CC1=CC(=C(C=C1)O)O)(C(=O)[O-])N[NH3+],1.9
CCN1C=C(C(=O)C2=CC(=C(N=C21)N3CC[NH2+]CC3)F)C(=O)[O-],2.3
C[C@H]1[C@H]2[C@@H](C(=O)N2C(=C1S[C@H]3C[C@H](NC3)C(=O)N(C)C)C(=O)O)[C@@H](C)O,1.25
C(C[NH3+])C[NH2+]CCSP(=O)([O-])[O-],1.9
CC1=C(C=CC=C1C2=CC=CC=C2)COC(=O)[C@@H]3[C@H](C3(C)C)/C=C(\\C(F)(F)F)/Cl,6.0
CO/N=C\\1/CN(C[C@@H]1CN)C2=C(C=C3C(=O)C(=CN(C3=N2)C4CC4)C(=O)O)F,0.2
CCCCC[C@@](C)(/C=C/[C@H]1[C@H](C[C@@H]([C@@H]1C/C=C\\CCCC(=O)O)O)O)O,3.3
C1=CC=C(C=C1)C[C@H](C(=O)N[C@@H](CC2=CC=CC=C2)C(=O)O)N,0.85
CC(C)C[C@H](C(=O)N[C@H](C(C)C)C(=O)O)N,2.05
C[C@H](CC1=C(C(=CC=C1)OC)OC)N,1.49
CCOC(=O)[C@H](CCC1=CC=CC=C1)[NH2+][C@@H](C)C(=O)N2[C@H]3CCCC[C@@H]3C[C@H]2C(=O)[O-],3.5
CC(C)N1C2=CC=CC=C2C(=C1/C=C/[C@H](C[C@H](CC(=O)[O-])O)O)C3=CC=C(C=C3)F,4.85
CCOC(=O)[C@H](CCC1=CC=CC=C1)[NH2+][C@H]2CCC3=CC=CC=C3N(C2=O)CC(=O)[O-],3.3
CCOC(=O)[C@H](CCC1=CC=CC=C1)[NH2+][C@@H](C)C(=O)N2CCC[C@H]2C(=O)[O-],2.1
CCOC(=O)[C@H](CCC1=CC=CC=C1)[NH2+][C@@H](C)C(=O)N2CC3=CC=CC=C3C[C@H]2C(=O)[O-],3.2
CCCCS(=O)(=O)N[C@@H](CC1=CC=C(C=C1)OCCCCC2CC[NH2+]CC2)C(=O)[O-],1.4
C[C@@H]1[C@@H]2[C@H](C(=O)N2C(=C1S[C@H]3C[C@H]([NH2+]C3)C(=O)N(C)C)C(=O)[O-])[C@@H](C)O,0.6
CCOC(=O)[C@H](CCC1=CC=CC=C1)[NH2+][C@@H](C)C(=O)N2CC3=CC(=C(C=C3C[C@H]2C(=O)[O-])OC)OC,2.7
CCC[C@@H](C(=O)OCC)[NH2+][C@@H](C)C(=O)N1[C@H]2CCCC[C@H]2C[C@H]1C(=O)[O-],2.6
COC1=C2C(=CC(=C1N3C[C@@H]4CCC[NH2+][C@@H]4C3)F)C(=O)C(=CN2C5CC5)C(=O)[O-],2.9
CC1([C@@H](N2[C@H](S1)[C@@H](C2=O)NC=[N+]3CCCCCC3)C(=O)[O-])C,1.3
CC1=C(SC=C1)C(=CCC[NH+]2CCC[C@H](C2)C(=O)[O-])C3=C(C=CS3)C,2.6
CC1([C@@H](N2[C@H](S1)[C@@H](C2=O)N3C(=O)[C@H]([NH2+]C3(C)C)C4=CC=CC=C4)C(=O)[O-])C,1.3
CCCS(=O)(=O)NC1=C(C(=C(C=C1)F)C(=O)C2=CNC3=C2C=C(C=N3)C4=CC=C(C=C4)Cl)F,5.1
C(CN(CC(=O)[O-])CC(=O)[O-])N(CC(=O)O)CC(=O)O.O.O.[Na+].[Na+],11.7
CC(CCC(=O)O)C1CCC2[C@@]1(CCC3C2C(CC4[C@@]3(CCC(C4)O)C)O)C,3.0
CCC(C)CCCC(=O)N[C@@H](CCN)C(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@@H](CCN)C(=O)N[C@H]1CCNC(=O)C(NC(=O)[C@H](NC(=O)[C@@H](NC(=O)[C@H](NC(=O)[C@H](NC(=O)[C@@H](NC1=O)CCN)CC(C)C)CC(C)C)CCN)CCN)[C@@H](C)O,-2.4
CC(CN1CCN(CCN(CCN(CC1)CC(=O)[O-])CC(=O)[O-])CC(=O)[O-])O.[Gd+3],3.68
C=C[C@H]1CN2CC[C@H]1CC2[C@H](C3=CC=NC4=CC=CC=C34)O,2.68
COC1=C(C=CC(=C1)[C@@H]2[C@@H](OC3=C(O2)C=C(C=C3)[C@H]4C(C(=O)C5=C(C=C(C=C5O4)O)O)O)CO)O,1.94
C[C@H]([C@@H](C(=O)N[C@@H](CC(=O)N)C(=O)O)N)O,5.46
CC(C)C[C@@H](C(=O)O)NC(=O)[C@H](CCC(=O)N)N,3.29
C(CC(=O)O)[C@@H](C(=O)[O-])[NH3+],3.69
C[N+](C)(C)CC1=CC(=CC=C1)O.[Br-],2.4
CC(=O)C1CCC2[C@@]1(CCC3C2CC=C4[C@@]3(CCC(C4)O)C)C,4.22
C1CC(=C(N2[C@H]1[C@@H](C2=O)NC(=O)[C@@H](C3=CC=CC=C3)[NH3+])C(=O)[O-])Cl,0.5
CC[C@@H]1[C@@]([C@@H]([C@H](N(C[C@@H](C[C@@]([C@@H]([C@H]([C@@H]([C@H](C(=O)O1)C)O[C@H]2C[C@@]([C@H]([C@@H](O2)C)O)(C)OC)C)OC3[C@@H]([C@H](C[C@H](O3)C)N(C)C)O)(C)O)C)C)C)O)(C)O,4.02
CC[C@@H]1CC2C[C@H]3C1N(C2)CCC4=C3NC5=C4C=C(C=C5)OC,3.65
C([C@@H](C(=O)O)[NH3+])C(=O)[O-],3.89
C1=C(NC=N1)CC(C(=O)[O-])NC(=O)C[NH3+],4.49
CC(C(=O)[O-])NC(=O)C(CC1=CC=C(C=C1)O)[NH3+],2.03
C1CC([NH2+]C1)C(=O)NC(CC2=CC=C(C=C2)O)C(=O)[O-],1.75
CC(C(=O)[O-])NC(=O)C1CCC[NH2+]1,3.11
C1CC([NH2+]C1)C(=O)NC(CO)C(=O)[O-],4.16
C1=CC=C(C=C1)CC(C(=O)[O-])NC(=O)C(CC2=CC=C(C=C2)O)[NH3+],0.37
C1CC(N(C1)C(=O)C(CC2=CC=C(C=C2)O)[NH3+])C(=O)[O-],1.75
C1=CC=C2C(=C1)C(=CN2)C[C@@H](C(=O)N[C@@H](CC3=CNC4=CC=CC=C43)C(=O)N[C@@H](CC5=CNC6=CC=CC=C65)C(=O)O)N,0.66
C[C@H]1/C=C/C=C/C=C/C=C/C=C/C=C/C=C/[C@@H](CC2[C@@H]([C@H](C[C@](O2)(C[C@H](C[C@H]([C@@H](CC[C@H](C[C@H](CC(=O)O[C@H]([C@@H]([C@@H]1O)C)C)O)O)O)O)O)O)O)C(=O)O)O[C@H]3[C@H]([C@H]([C@@H]([C@H](O3)C)O)N)O,2.8
C(C[NH3+])C(O)(P(=O)(O)O)P(=O)(O)[O-],4.7
C[C@H]([C@H]1C(=O)N[C@@H](CSSC[C@@H](C(=O)N[C@H](C(=O)N[C@@H](C(=O)N[C@H](C(=O)N1)CCCCN)CC2=CNC3=CC=CC=C32)CC4=CC=C(C=C4)O)NC(=O)[C@@H](CC5=CC=CC=C5)NC(=O)CN6CCN(CCN(CCN(CC6)CC(=O)[O-])CC(=O)[O-])CC(=O)[O-])C(=O)N[C@@H]([C@@H](C)O)C(=O)O)O.[Ga+3],-3.69
C1=CC(=C[NH+]=C1)CC(O)(P(=O)(O)O)P(=O)(O)[O-],3.6
C[C@H]1[C@@H](C(=O)N[C@@H](C(=O)N2CCC[C@H]2C(=O)N(CC(=O)N([C@H](C(=O)O1)C(C)C)C)C)C(C)C)NC(=O)C3=C4C(=C(C=C3)C)OC5=C(C(=O)C(=C(C5=N4)C(=O)N[C@H]6[C@@H](OC(=O)[C@@H](N(C(=O)CN(C(=O)[C@@H]7CCCN7C(=O)[C@H](NC6=O)C(C)C)C)C)C(C)C)C)N)C,3.21
CC[C@@]1(C[C@H]2C[C@@](C3=C(CCN(C2)C1)C4=CC=CC=C4N3)(C5=C(C=C6C(=C5)C78CCN9[C@H]7[C@@](C=CC9)([C@H]([C@@]([C@@H]8N6C)(C(=O)OC)O)OC(=O)C)CC)OC)C(=O)OC)O,3.7
C[C@H]1/C=C/C=C/C=C/C=C/C=C/C=C/C=C/[C@@H](C[C@H]2[C@@H]([C@H](C[C@@](O2)(C[C@H](C[C@H]([C@@H](CC[C@H](C[C@H](CC(=O)O[C@H]([C@@H]([C@@H]1O)C)C)O)O)O)O)O)O)O)C(=O)O)O[C@H]3[C@H]([C@H]([C@@H]([C@H](O3)C)O)N)O,2.8
CCC1=C[C@H]2C[C@@](C3=C(CN(C2)C1)C4=CC=CC=C4N3)(C5=C(C=C6C(=C5)[C@]78CCN9[C@H]7[C@@](C=CC9)([C@H]([C@]([C@@H]8N6C)(C(=O)OC)O)OC(=O)C)CC)OC)C(=O)OC,4.84
C[C@H]1/C=C/C=C/CC/C=C/C=C/C=C/C=C/[C@@H](C[C@H]2[C@@H]([C@H](C[C@](O2)(C[C@H]([C@@H](CC[C@H](C[C@H](C[C@H](CC(=O)O[C@H]([C@@H]([C@@H]1O)C)C)O)O)O)O)O)O)O)C(=O)O)O[C@@H]3[C@@H]([C@@H]([C@H]([C@@H](O3)C)O)N)O,7.08
CC(C)[C@@H](C(=O)N)NC(=O)[C@@H](CC1=CNC2=CC=CC=C21)NC(=O)C,0.73
CC(C)(C)C1=NC(=C(S1)C2=NC(=NC=C2)N)C3=C(C(=CC=C3)NS(=O)(=O)C4=C(C=CC=C4F)F)F,2.9
CC1=CC2=C(C=C1C)N(C=N2)[C@@H]3[C@@H]([C@@H]([C@H](O3)CO)OP(=O)([O-])O[C@H](C)CNC(=O)CC[C@@]\\4([C@H]([C@@H]5[C@]6([C@@]([C@@H](C(=N6)/C(=C\\7/[C@@]([C@@H](C(=N7)/C=C\\8/C([C@@H](C(=N8)/C(=C4\\[N-]5)/C)CCC(=O)N)(C)C)CCC(=O)N)(C)CC(=O)N)/C)CCC(=O)N)(C)CC(=O)N)C)CC(=O)N)C)O.[OH-].[Co+3],5.28
CCCCCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)(O)O)O,6.292179843333333
C1[C@@H]2[C@H]([C@H]3[C@H](C(O2)O)OC(=O)C4=CC(=C(C(=C4C5=C(C(=C(C=C5C(=O)O3)O)O)O)O)O)O)OC(=O)C6=CC(=C(C(=C6C7=C(C(=C8C9=C7C(=O)OC2=C(C(=C(C3=C(C(=C(C=C3C(=O)O1)O)O)O)C(=C92)C(=O)O8)O)O)O)O)O)O)O,2.33
CC1=C(C(=CC=C1)C)OCC(=O)N[C@@H](CC2=CC=CC=C2)[C@H](C[C@H](CC3=CC=CC=C3)NC(=O)C(C(C)C)N4CCCNC4=O)O,5.94
CCC1=C(C=CC(=C1)/C(=N/OCC2=CC(=C(C=C2)C3CCCCC3)C(F)(F)F)/C)CN4CC(C4)C(=O)O,6.77
C1=CC=C2C(=C1)C=CC=C2C[C@@H](C(=O)O)N.Cl,0.15
C[C@@H]1C/C=C/C=C/[C@@H]([C@@H](C[C@@H]([C@@H]([C@H]([C@@H](CC(=O)O1)O)OC)O[C@H]2[C@@H]([C@@H](C([C@H](O2)C)O[C@H]3C[C@@]([C@H](C(O3)C)O)(C)O)N(C)C)O)CC=O)C)O[C@H]4CC[C@@H]([C@H](O4)C)N(C)C,1.87
CC1([C@@H]2CCC1([C@H](C2)O)C)C,3.24
COC1=CC2=C(C=CN=C2C=C1)[C@H](C3C[C@@H]4CCN3C[C@@H]4C=C)O,3.44
C[N+]1(C2CC(CC1[C@@H]3[C@H]2O3)OC(=O)[C@H](CO)C4=CC=CC=C4)[O-].Br,0.38
CC[C@@H]1[C@H]([C@H]2[C@@](O2)(/C=C/C(=O)[C@@H](C[C@@H]([C@@H]([C@H]([C@@H](CC(=O)O1)O)C)O[C@H]3C([C@H](C[C@H](O3)C)N(C)C)O)CC=O)C)C)C,2.19
C[C@H]1[C@@H]2[C@@H](C(=O)N2C(=C1S[C@H]3C[C@@H](NC3)C(=O)N(C)C)C(=O)O)[C@H](C)O,1.25
CC(CCC(=O)O)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2[C@@H](C[C@H]4[C@@]3(CC[C@H](C4)O)C)O)C,3.0
C[C@@H]1CC[C@H]2[C@H](C(O[C@H]3[C@@]24[C@H]1CC[C@@](O3)(OO4)C)OC)C,3.53
CC(=O)/C(=N\\NC1=CC=C(C=C1)Cl)/C#N,4.1
[2H]C([2H])([2H])C(=O)N[C@H]1CCC2=CC(=C(C(=C2C3=CC=C(C(=O)C=C13)OC([2H])([2H])[2H])OC)OC)OC,1.3
[2H]C([2H])([2H])C([2H])([2H])C(C)N1C(=O)N(C=N1)C2=CC=C(C=C2)N3CCN(CC3)C4=CC=C(C=C4)OC[C@H]5CO[C@](O5)(CN6C=NC=N6)C7=C(C=C(C=C7)Cl)Cl,5.66
CCNCC.C1=C(C=C(C(=C1[N+](=O)[O-])O)[N+](=O)[O-])[N+](=O)[O-],1.29
CCCCCCCCCCCCCCCCCC(=O)O.[Zn],1.2
CCCCC[C@@](C)(/C=C/[C@H]1[C@H](C[C@@H]([C@@H]1C/C=C\\CCCC(=O)[O-])O)O)O.C(C(CO)(CO)[NH3+])O,3.3
