smiles,log_p
CCCN1C(=O)CC2CCC(C)C3CCC4(C)OOC23C1O4,3.29
COCOC,-0.37
NNC(=O)NCc1ccccc1,-0.07
Cc1ccc(C)[nH]1,1.53
Cc1cccc(Nc2c(N(=O)=O)c(C)nn2c3ccccc3)c1,3.31
CNC(=O)Oc1ccccc1Br,2.16
CN1CCCCC1,1.31
N#Cc1ccc(OCC(=O)O)cc1,1.08
CCC(C)(NC(=O)c1cc(Cl)c(C)c(Cl)c1)C(=O)CCl,3.69
CC1CC(=O)C(O)C(C)O1,-0.26
CN1C(=O)Sc2ccccc12,1.45
NS(=O)(=O)c1ccc(CCCCCO)cc1,1.16
O=Cc1ccc(O)c(N(=O)=O)c1,1.39
Cc1cc2c(cc1C)C(=O)C=CC2=O,2.23
CC(C)CCCNC(=O)C1(O)C(C)CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC12C,3.87
COCC(=O)Cn1ccnc1N(=O)=O,-0.30
CCN(CC)c1nc(N(C)C)nc(N(C)C)n1,3.47
CNc1nc(NC)nc(NC(C)C)n1,1.98
O=NN(CCF)C(=O)NC1CCC(NC(=O)N(CCF)N=O)CC1,1.13
C#CCN(C)C(C)Cc1ccccc1,3.08
COC,-0.16
C#CC,0.92
CCc1ccccc1N,1.91
CSCCNCc1cc2cc(S(N)(=O)=O)sc2s1,1.68
c1cnoc1,0.38
CCC(C)C(NC(=O)C(CC(=O)O)NC(C)=O)C(=O)NC(Cc1ccccc1)C(N)=O,0.43
Clc1cc(Cl)c2[nH]c3c(Cl)cc(Cl)cc3c2c1,5.89
Nc1ccc(S(=O)(=O)O)c(N)c1,-1.73
CC(=O)Nc1ccc2OC(C)C(C)C(=O)c2c1,1.89
CC(=O)CC(=O)Nc1nn(=O)c2ccccc2n1=O,-0.31
NC(=O)c1ccc(F)cc1,0.49
Cc1nc(N(C)C)nc(OC(=O)N(C)C)c1C,1.61
Clc1cccc3c1Oc2ccccc2O3,4.96
Nc1nc(N)nc(c2cc(Cl)ccc2Cl)n1,2.09
CC#CC#CC,2.74
O=C1CCC(=O)N1c2ccccc2N(=O)=O,0.56
CCCCSC#N,1.91
CNc1cccc(NC(=O)Cc2ccccc2)c1,2.40
COc1cnc2ccccc2n1,2.00
COc1cccc(OCC(=O)O)c1,1.37
CC(=O)OCOC(=O)C(C)c1cccc(C(=O)c2ccccc2)c1,3.19
NC1=NCC(COc2ccc(N3CCOCC3)cc2)O1,1.09
O=C(O)COc1ccc(Cl)c(I)c1,3.08
CCCC(=NOCC)C1C(=O)CC(c2ccccc2)(c3ccccc3)OC1=O,4.61
O=C1NC(=O)C2(CCCCCCC2)C(=O)N1,1.60
CCNc1ccncc1S(=O)(=O)NC(=NC#N)NC(C)C,1.14
CC(C)COC(=O)C=Cc1ccc(N(=O)=O)o1,2.92
CCOP(=S)(OCC)SCCSCC,4.11
Clc1cc(Cl)c(c2ccccc2)cc1Cl,5.69
Cc1cccc(C)c1NC(=O)CN,0.18
O=N(=O)c1cnc(N2CCNC2=S)s1,0.69
CCC(=O)OC1(C(=O)CCl)C(C)CC2C3CCC4=CC(=O)C=CC4(C)C3C(O)CC12C,2.95
O=N(=O)c1nccn1CCC(O)CO,-0.61
O=C(O)CSC1=NS(=O)(=O)c2cc(Cl)ccc2N1,0.86
CCCCCCCCN(C)N=Nc1[nH]cnc1C(N)=O,3.10
CCOCCOC(=O)C(C#N)=C(CC)NCc1ccc(N(=O)=O)cc1,2.93
CC(C)c1ccc(N)cc1,2.27
O=C(Nc1ccccc1)Nc2cnns2,1.43
S=C(SSSSC(=S)N1CCCCC1)N2CCCCC2,4.16
CCC1OC(=O)CC(O)C(C)C(OC2OC(C)CC(N(C)C)C2O)C(CC=O)CC(C)C(=O)C=CC(C)=CC1C,2.44
CON(C)C(=O)Nc1ccccc1,1.27
CCOC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c2cc(OC)c(O)c(OC)c2,3.01
Cc1noc(c2ccccn2)n1,1.36
CC(=O)NC(CO)C(=O)NC(C(N)=O)C(C)C,-1.58
CCCCCNc1ccc(C(=O)OCCN(C)C)cc1,3.93
CC1=C(CC(=O)O)c3cc(F)ccc3C1=Cc2ccc(S(C)(=O)=O)cc2,2.94
Clc1cccc(Oc2ccc(Cl)cc2Cl)c1,5.54
CC(C)(C)NCC(O)COc1ccccc1,2.16
COc1ccccc1C=CC(=O)C(F)(F)F,3.01
CCc1ccccc1O,2.45
O=C1C=CC(=O)c2ccccc12,1.61
CC(C)Oc1cccc(NC(=O)c2ccccc2C(F)(F)F)c1,4.32
COc1cccc4c1C(=N)c2c(O)c6c(c(O)c2C4=O)CC(O)(C(=O)CO)CC6OC3CC(N5CCOCC5C#N)C(O)C(C)O3,1.59
CS(=O)c1sc(C#N)cc1C#N,1.57
CC(=O)CCC1CC1,1.71
Nc1nc(F)c2ncn(C3CCC(CO)O3)c2n1,-0.04
CCOC(=O)CC(C(=O)OC)S(=O)(=O)c1ccc(N(=O)=O)cc1,1.10
CCOC(=O)C1=C(C)NC(C)=C(C(=O)OC(C)C)C1c2cccc3c2OCO3,3.55
CCCCNC(=O)n1c(NC(=O)OC)nc2ccccc12,1.78
COc1cc(OC)c3c(c1)OC(c2ccc(OC)c(OC)c2)C(OC)C3,3.32
Cc1ccc2c(N(=O)=O)ccn(=O)c2c1,1.20
Clc1ccc(Cn2cncn2)cc1Cl,2.54
CC(C)NC(=O)COC(=O)c1ccccc1,1.73
O=C(NN=Cc1ccccc1O)c2ccc(N(=O)=O)cc2,2.94
FC(F)(F)c1ccccc1N=C2NCCN2,1.83
N#CCCCCC#N,-0.14
CN1CC(C)(C)C(=O)c2ccccc12,2.47
COC(=O)C1(S(=O)(=O)c2ccc(Cl)cc2)CC1,2.00
CC(=O)Nc1ccc(O)c(C(C)C)c1,1.61
Cc1cc(C2CC2)nc(Nc3ccccc3)n1,3.81
CN(C)c1ccc(N=Nc2ccccc2)cc1,4.63
Nc1ccc(c2ccc(N)cc2)cc1,1.59
CC(C)Cc1nnc(N)o1,0.48
COc1ccc(C(=O)N(C(C)C)C(C)C)cc1,2.58
CNc1cccc2ccccc12,2.92
COC(C)(C)C,1.53
COc1ccc(C2Cc3ccccc3N(CCN(C)C)C(=O)C2C)cc1,3.44
Nc1ccc(C(=O)O)c(N)c1,0.18
COc1ccc(C(=O)c2coc(S(N)(=O)=O)c2)cc1,1.46
O=C(OCC(=O)N1CCCC1C(=O)O)c2ccccc2,0.95
O=N(=O)c1cnc(NC2=NCCN2CCO)s1,0.75
CN(C)N=Nc1ccc(N(=O)=O)cc1,2.89
N#Cc1cccs1,0.89
CCCCCCCOc1ccc(NC(=O)OCCN2CCCCC2)cc1,5.82
Cc1ccc(NC(=O)N(C)C)cc1,1.49
CNC(=O)Oc1cc(C)ccc1C(C)C,2.84
NC(=O)Nc1ccc(Cl)cc1,1.58
Clc1ccc(Oc2cccc(Cl)c2)cc1,5.05
CC(=O)CCCCN1C(=O)c2c(ncn2C)N(C)C1=O,0.08
c1ccc(N2CCOCC2)cc1,1.83
NC(=O)N1c2ccccc2C=Cc3ccccc13,2.10
O=C(O)C1c2ccccc2Oc3ccccc13,3.15
O=C(NC(CO)C(O)c1ccc(c2ccccc2)cc1)C(Cl)Cl,2.67
COc1cccc(NC(=O)OCCN2CCOCC2)c1,1.74
Nc1cccc(Nc2ccccc2C(=O)O)c1,3.43
CCC1(C(=O)NC(C)c2ccc(Cl)cc2)C(C)C1(Cl)Cl,4.70
CN1CC(O)N(C(=O)NC(C)(C)C)C1=O,-0.26
Clc1cc(Cl)c(Cl)c(c2cc(Cl)cc(Cl)c2Cl)c1,7.28
Cc1oc2nc3OC(=O)CC(C)c3cc2c1C,3.06
CCCCCC1Nc2cc(C(F)(F)F)c(S(N)(=O)=O)cc2S(=O)(=O)N1,1.90
COP(=O)(OC)OC(C)=CC(=O)N(C)C,-0.06
OCc1cc(Br)ccc1O,1.72
CC(=O)c1ccc(C(=O)O)cc1,1.37
OCCCc1cccnc1,0.53
NC(=O)c1ccccc1Cl,1.12
CCNc1nc(N)nc(O)n1,0.32
Cc1cccc(N2CCN(CC3CN=C(N)O3)CC2)c1,1.26
CCON=C(OC(=O)c1ccccc1)c2c(OC)ccc(Cl)c2OC,4.29
COc1ccccc1NCCO,0.67
C=CCNC(=O)N(CCC)CCCCC(NC(C)=O)C(=O)NCc1ccccc1,1.79
CC(=O)Oc1ccccc1C(F)(F)F,2.65
CC(CN1c2ccccc2Sc3ccccc13)N(C)C,4.52
O=C(Cc1ccccc1)Nc2cccc(C(F)(F)F)c2,3.49
COc1ccc(N2CC(N3CCCCC3)=NC2=O)cc1,1.93
COC(=O)Cc1ccc(N2Sc3ccccc3C2=O)cc1,3.05
Nc1cccc2c(N)cccc12,1.49
CC(C)c1ccccc1C(N)=O,1.88
Clc1ccc(Cl)c3c1oc2c(Cl)ccc(Cl)c23,6.22
CCOC(=O)c1ccc(Cl)nn1,1.36
CCN(CC)CCSC(=NO)c1nonc1C,1.07
O=S1(=O)N=C(c2ccccc2)Nc3ccccc13,2.32
CNc1ncnc3c1ncn3Cc2ccccc2F,1.93
CC(C)(C)C(=O)NN1CC=CCC1,1.79
COc1ccc(OC)c(N)c1,1.05
CN1CCN(C2=Nc3cc(Cl)ccc3Nc4ccccc24)CC1,3.67
O=C(O)c1ccccc1,1.72
CC(C)NC(=NC#N)NS(=O)(=O)c1cnccc1NC2CCCCCC2,2.77
O=C1NCC(C(F)(F)F)C(=O)N1,0.81
Nc1ccc(N)cc1,-0.01
CC1SSC(=S)C1c2ccccc2,3.95
COc1ccc(C2Cc3c(ccc(Br)c3OC)N(CCN(C)C)C(=O)C2OC(C)=O)cc1,3.72
CCC(CC)C(=O)NS(=O)(=O)c1ccccc1N(=O)=O,2.31
CC1CNc2ccccn2C1=O,1.88
CN1CC=C(c2cccc(N)c2)CC1,1.56
COc1ccc(C2Cc3cc(SC(C)(C)C)ccc3N(CCN(C)C)C(=O)C2OC(C)=O)cc1,4.88
NC(=O)C(Cl)Cl,-0.06
CC1=NS(=O)(=O)c2ccc(Cl)cc2N1,1.14
CC(C)=CCNc1ncnc3c1ncn3C2OC(CO)C(O)C2O,0.25
NCCN1CCC(=O)C(O)C1,-1.87
O=C(NN=Cc1c(O)ccc3ccccc13)c2ccc(N(=O)=O)cc2,4.04
CN1CC(=O)N(c2ccccc2)C1=O,0.38
CNC(=O)Oc1ccccc1C(C)C,2.25
CNC(=O)C(Cc1ccc(O)cc1)NC(C)=O,0.26
CCCCNC(=O)C1(O)C(C)CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC12C,3.34
CCOP(=O)(CC)SCCSCC,2.40
Nc1ncnc3c1ncn3C2CCC(CO)O2,-0.53
Cc1cccc(O[Si]23OCCN(CCO2)CCO3)c1,1.74
CCCCCCCCCCON1C(=O)NC(C)C(Br)C1=O,4.47
CC(=O)Nc1ccc(O)cc1C,0.64
Cc1cccc(C#N)n1,1.09
O=Cc1ccc(Cl)cc1,2.28
CCCCCCC(CCC)c1ccccc1,7.28
CNCCC=Cc1cccnc1,1.33
COc1ccccc1,2.10
CCOC(CCC#N)OCC,1.36
CCc1csc(c2ccc(C(C)C(=O)O)cc2Cl)n1,4.41
COC(=O)c1ccccn1,0.69
CC1(C)CC(NC(=O)NP(=O)(N2CC2(C)C)N3CC3(C)C)C(C)(C)N1O,0.46
NS(=O)(=O)c1cc2c(cc1N(=O)=O)NCNS2(=O)=O,-0.55
O=C1NC(=O)C2(CC2)C(=O)N1,-0.71
CCCC(=O)NC(=O)C1CCC1,0.68
CCC1(CC2COc3ccccc3O2)C(=O)NC(=O)NC1=O,1.22
CC(C)c1ccccc1O,2.78
CCOc1ccc(N(=O)=O)cc1,2.56
S=C=NC(c1ccccc1)c2ccccc2,5.28
Fc1ncccn1,0.55
O=C1c2ccccc2c3cc(N(=O)=O)ccc13,3.01
CCOP(=S)(Oc1ccc(C#N)cc1)c2ccccc2,4.81
O=S1(=O)NC(C2CC=CCC2)=Nc3ccccc13,2.00
CCCCCCC1OC(=O)c2ccccc12,4.19
Cn1c(N)nc2ncc(c3ccccc3)cc12,2.27
COc1cccc(N=C=S)c1,3.38
CON1C(=O)CC2(CCCC2)C1=O,0.68
CCCCCCCC(CCC)c1ccccc1,7.76
CCNC(=O)C=Cc1ccc(N(=O)=O)o1,1.40
CC(=O)c1ccc3c(c1)C(c2ccccc2F)=NCC(=O)N3,2.66
N#CCc1cccs1,1.74
Cc1cc(O)ccc1Cl,2.74
O=P(O)(O)CCCl,-0.37
Cc1ccc(N(=O)=O)cc1C,2.86
COc1ccsc1CN(C(=O)CCl)c2c(C)cccc2C,3.57
CN1C(=O)CN=C(c2c(Cl)cccc2Cl)c3cc(Cl)ccc13,3.97
CC(C)(C)C(O)C(Cc1ccc(Cl)cc1)n2cncn2,3.20
CNC12c3ccccc3CC1CCCC2C,3.40
O=C(O)C=CC=Cc1ccccc1,2.74
O=C(O)COc1cccc(I)c1,2.65
CCCCCCOC(=O)N1CC(F)C(=O)NC1=O,2.00
Clc1cc(Cl)c2cc(Cl)cc(Cl)c2c1,5.79
Cc1nonc1C(N)=O,-0.12
CN(CCCl)CCCl,1.31
CCCCCCON1C(=O)NC(C)C(Br)C1=O,2.12
ON=CCCc1ccccc1,2.47
CC(=O)Nc1ccc(C=O)cc1,1.06
N#CC1CNC(=O)NC1=O,-1.21
CCCC(=NOCC)C1=C(O)CC2(CCC(C)CC2)OC1=O,3.52
Nc1ncc(Cc2cc(Cl)c(Cl)c(Cl)c2)c(N)n1,3.61
CCCCn1nnc2ccccc12,2.59
O=C(O)c1ccc(N=C=S)cc1,2.35
C=CCOc1noc2c1CNCC2,0.55
COP(=O)(CC(C)=O)OC,-0.60
O=C1CNNc2ccccc12,0.29
NC(=O)c1ccc(c2cnc(SCCc3c[nH]cn3)[nH]2)cc1,1.63
CNC(=O)c1cc2ccccc2o1,1.61
CNC(=S)NC12CC3CC(CC(C3)C1)C2,2.78
CCC1(CC)C(=O)NCC(C)C1=O,0.94
CC(C)(C)c1nnc(N)o1,0.75
COc1cc(Cc2cnc(N)nc2N)cc(OC)c1SC,1.60
CCc1ccc(S(N)(=O)=O)cc1,1.29
OCC1OC(OCc2ccccc2)C(O)C(O)C1O,-0.79
CC(=O)OCn1ncc2c(O)ncnc12,-0.27
C=CCC1(C)C(=O)NC(=O)NC1=O,0.47
CCCC(C)C(=O)O,1.79
CN(CCO)N=Nc1ccc(C(N)=O)cc1,0.81
O=C(NCCN1CCC(N3C(=O)Nc4cc(Cl)ccc34)CC1)c2ccc(F)cc2,3.71
N#Cc1nccnc1C#N,-0.00
C#CC(C)(C)NC(=O)c1cc(Cl)cc(Cl)c1,3.24
O=C1CC(Sc2ccc(Cl)cc2)N1,2.12
O=C(O)c1ccccc1S,1.65
O=C(O)CCC1=NS(=O)(=O)c2ccc(Cl)cc2N1,0.64
O=NN(CCCl)C(=O)NC1CCCC1,2.19
O=C(O)c1ccccc1N(=O)=O,1.50
CCCCCO,1.47
O=C1CCC(=O)N1c2ccccc2Br,1.22
CC(=O)Nc1cccc(N(=O)=O)c1,1.18
CN(C)C1=CC(=O)C(N(C)C)=CC1=O,0.50
COC(=O)c1ccccc1N,1.60
Clc1cc(Oc2cc(Cl)c(Cl)c(Cl)c2Cl)cc(Cl)c1Cl,7.27
CSCCC(NC(=O)C(N)Cc1ccccc1)C(=O)O,-0.01
CCC(=O)OC1(C(C)=O)C(C)CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(=O)CC12C,3.27
COc1cccc(OC)c1C(=O)Nc2nnc(c3ccc(Cl)cc3)s2,4.02
COc1ccc(c4ccoc4)cc1CNC2CCCNC2c3ccccc3,3.32
c1cncc(CN2CCCC2)c1,0.88
CCCCC(OC(Cc1ccccc1)C(=O)N2CCC(OCOC)CC2)C(=O)NC(CC3CCCCC3)C(O)CC(C(=O)NCCNc4noc(N)n4)C(C)C,4.31
CCc1nc(N)nc(N)c1c2ccc(Cl)c(Cl)c2,3.31
O=N(=O)c1ccc(CO)cc1,1.16
N=C(N)N1CCc2ccccc2C1,0.58
Oc1ccccc1C=Nc2ccccc2,2.97
CC=CC#CC#Cc1ccccc1,4.17
c1ccc(c2ccccn2)cc1,2.70
CCC1(C)CCC(=O)NC1=O,0.77
CNC(=O)ON=Cc1ccc(Cl)cc1,2.13
Cn1c(N(=O)=O)cnc1C2=NOC3CCCCC23,2.10
N#Cc1ccc(NC(=O)N=C(N)N)cc1Cl,1.08
O=S1(=O)NC(CCl)=Nc2cc(Cl)ccc12,1.52
CC(=O)NC(C)C(=O)NC(CCC(=O)O)C(=O)NC(C)(C)C,-0.41
CCOc1ccc(C(N)=O)cc1,1.27
Nc1nc(N)nc(c2cccc(SC(F)(F)F)c2)n1,2.47
Cc1cccc(N2CC(N3CCOCC3)=CC2=O)c1,1.26
CCN1CCCC(O)C1=O,-0.29
CN(C)CCOC(c1ccccc1)c2ccccc2,3.44
FC(F)(F)Oc1ccccc1,3.01
Cc1ccc(F)cc1NC2=NCCN2,1.59
CNC(=O)ON=C1SCOC1C,0.18
c1ccc(Nc2cccc3ccccc23)cc1,4.57
CCC(C)NC(=O)C(=Cc1ccccc1)Cc2ccccc2,4.27
CC1CCCCN1CCCOC(=O)c2ccc(Cl)c(Cl)c2,4.39
COc1cccc(S(C)(=O)=O)c1,0.76
CC(=O)Oc1ccccc1C(=O)O,1.43
NC1=NCC(CN2CCN(c3ccccc3F)CC2)O1,1.02
ClC(Cl)C(Cl)(Cl)Cl,3.21
NC1CCN(C2CCC(CO)O2)C(=O)N1,-1.93
Clc1cccc(Oc2cc(Cl)c(Cl)cc2Cl)c1,5.98
O=N(=O)c1cccc(c2cnc(SCCc3c[nH]cn3)[nH]2)c1,2.77
Cc1c2ccccc2cc3ccccc13,5.06
CCCOC(=O)CCC(=O)OCCC,2.08
COc1cccc(C=C(C(C)=O)C(C)=O)c1,1.81
CN(C)(=O)CCC(c1ccccc1)c2ccccc2,1.15
O=NN(CCCl)C(=O)NC1CCCCC1,2.62
Nc1ncc(Cc2ccccc2)c(N)n1,1.41
O=C1CN=C(c2ccccc2Cl)c3cc(Br)ccc3N1,3.57
CC(=O)OCN1C(=O)C(C)=C(C)C1=O,0.43
NS(=O)(=O)Nc1ccccc1,0.43
COC(=O)c1c(Oc3nc(OC)cc(OC)n3)cccc1C(C)=NOCc2ccccc2,4.10
COc1ccc(C(=O)CCC(=O)O)cc1,1.25
Clc1cccc(c2c(Cl)ccc(Cl)c2Cl)c1Cl,6.79
COC(=O)c1ccccc1S(N)(=O)=O,0.62
CC(=O)NC(Cc1ccccc1)C(=O)NC(CCCCN)C(N)=O,0.22
CCc1cc(OC)c(CC(C)N)cc1OC,2.71
CC(=O)O[NH]c1ccnc2ccccc12,2.10
CC(=O)Oc1ccc(C(C)=O)cc1,1.51
O=C1CCOc2cc(O)ccc12,1.14
O=N(=O)c1ccn(=O)c2ccccc12,0.67
CC1(C)N=C(N)N=C(N)N1c2cccc(N(=O)=O)c2,0.61
Nc1ccc(N(=O)=O)cc1,1.50
CC(=O)Oc1ccccc1C(=O)OCN2C(=O)CCC2=O,0.87
CCC(=O)OC(C(=O)NC1C(=O)N3C(C(=O)O)=C(C)CSC13)c2ccccc2,1.48
Fc1cccc(C2CNCCO2)c1,1.15
COC(=O)c1ccc2ccc3cccc4ccc1c2c34,4.70
CCN(CC)c1ccc(S(=O)(=O)c2ccc(N)cc2)cc1,2.98
CC(=O)OC1CC(OC3C(OC(C)=O)CC(OC4CCC5(C)C6CCC7(C)C(C8=CC(=O)OC8)C(OC(C)=O)CC7(O)C6CCC5C4)OC3C)OC(C)C1OC2CC(OC(C)=O)C(OC(C)=O)C(C)O2,3.76
CC1=Nc2cc(N(=O)=O)c(Cl)cc2S(=O)(=O)N1,1.00
CC(C)(C)N(NC(=O)c1ccccc1)C(=O)c2ccc(Br)cc2,3.09
CN(C)CCOC(=O)c1ccc(C#N)cc1,1.23
CC1CC3C4CCC5=CC(=O)C=CC5(C)C4(Cl)C(O)CC3(C)C1(OC(=O)c2ccco2)C(=O)CCl,4.27
CN(C)C(=O)OCc1ccc(C(F)(F)F)cc1,2.24
Clc1cc(Cl)c2oc3c(Cl)c(Cl)cc(Cl)c3c2c1,6.66
O=C(O)C(Cc1ccc(F)cc1)n2cccc2,2.34
CNC(=O)N(C)C(=O)Nc1cc(C(C)(C)C)ccc1F,3.84
CC(=O)c1cccc(Cl)c1,2.37
Cc1cccc(C=C(C(N)=O)C(N)=O)c1,0.25
CCN(CC)C(=O)OCCCc1ccccn1,1.90
Clc1cc(Oc2cc(Cl)c(Cl)c(Cl)c2Cl)c(Cl)c(Cl)c1Cl,7.79
O=C(O)C1CN(C2CC2)c3cc(N4CCNCC4)c(F)cc3C1=O,0.04
O=C1CCNCN1,-1.97
C#CCCC(C)=O,1.13
CN(C)C(N(C)C)=S(I)c1cccc(C#N)c1,-0.88
CC(=O)Nc1ccc(O)c(C(C)(C)C)c1,2.33
COP(N)(=S)Oc1ccccc1C(=O)OC(C)C,2.91
C1COCCOCCOCCOCCOCCO1,-0.39
CCN(CC)C(C)CN1c2ccccc2Sc3ccccc13,5.75
O=C(NN=Cc1ccccc1O)c2ccccc2,3.11
NC(CSSCC(N)C(=O)O)C(=O)O,-3.16
O=C(CN(C(=O)CCl)c1ccccc1)Nc2ccccc2,2.54
CCOCCOCCOP(=O)(N1CC1)N2CC2,-0.24
CC(C)(O)C(=O)O,-0.37
ClC(Cl)(Cl)C(c1ccccc1)c2ccccc2,5.29
CCCNC(C)C(=O)Nc1ccccc1C,1.87
O=C(NN=Cc1ccccc1)c2ccccc2,2.56
CCOP(=S)(OCC)OP(=S)(OCC)OCC,4.43
CCCCOC(=O)Oc1cccc(C2(C(=O)CC)CCN(C)CC2)c1,2.37
COC(=O)c1c[nH]c2ccccc12,2.50
CC(C)NC(=NC#N)NS(=O)(=O)c1cnccc1Nc2cccc(Br)c2,3.12
O=C(NP(=O)(N1CC1)N2CC2)c3ccccc3I,1.89
O=C1NC(=O)N(C2OC(CO)CC2F)CC1F,-0.72
CCCCCOC1OC(CO)C(O)C(O)C1O,-0.43
CCC1(C)CC(=O)NC1=O,0.10
Nc1ccc(O)cc1,0.47
CN(C)c1ccc(N(=O)=NC#N)cc1,2.26
Cc1cnc(c2ccccc2)c(c3ccccc3)n1,4.09
Nc1ccc(S(=O)(=O)c2ccccc2N)cc1,0.97
c1ccc(c2ncc3ccccc3n2)cc1,3.27
NC(=O)c1ccsc1,0.38
C#CCN1CC(=O)N(COC(=O)C2C(C=C(C)C)C2(C)C)C1=O,1.38
O=C(Cn1ccnc1N(=O)=O)NCC(O)CO,-1.61
CN(C)C(=O)Oc1ccccc1N(=O)=O,1.49
CCC(C)C(NC(C)=O)C(=O)NC,0.19
CCOc1ccc(n2nnnc2N)cc1,0.89
CCOC(=O)c1ccccc1,2.39
CCOC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c2cccc3c2OCO3,2.67
CC1(C)CCC(c2ccccc2)(N3CCCCC3)CC1,5.70
OCCN(CCO)CCO,-1.38
Cc1ncc(C)n(=O)c1Cl,0.55
CC(C)(C)C#N,1.16
C=C1C(=O)OC3C1C(O)CC(C)C2CCC(=O)C23C,0.83
COc1cc(N2C(=O)CC(C)N2C)nc(C)n1,0.44
CC(=O)NC(CO)C(=O)NC(Cc1ccccc1)C(N)=O,-0.90
c1cn(C23CC4CC(CC(C4)C2)C3)cn1,2.97
CC(C)(C)N(=O)=Cc1ccc(C(=O)O)cc1,1.08
CC(C)(C)c1ccc(O)c(C(C)(C)C)c1,4.91
O=C(O)CCCCC(=O)O,0.13
CC(C)OC(=O)CS(=O)(=O)c1ccc(N(=O)=O)cc1Cl,2.38
CC(=O)NC(Cc1ccccc1)C(=O)NC(Cc2ccccc2)C(N)=O,1.30
C=CC(CC)OC(=O)Nc1ccc(OCC)c(OCC)c1,3.42
CCOC(=O)C(=Cc1ccc(Cl)cc1Cl)C(C)=O,3.57
C#CCOc1cc(OC(=O)N2CCC(F)(F)C2)c(Cl)cc1Cl,3.64
CC(=O)Oc1cccc(N(=O)=O)c1,1.55
O=C1CC2(CCCC2)C(=O)N1O,0.34
CCOc1ccccc1O,1.89
CNc1ccc(S(=O)(=O)N(C)C)cc1,0.75
CCN(CC)CCNC(=O)c1cc(Br)ccc1OC,2.89
NNC(=O)Nc1ccc(C(=O)O)cc1,-0.02
O=C(Nc1ccccc1)NC2CCCCC2,3.25
CCNP(=S)(OC)OC(C)=CC(=O)OC(C)C,2.67
Cc1ccc2cccnc2c1,2.57
COc1ccc(CNC(=O)C=Cc2ccc(O)c(O)c2)cc1OC,2.14
CCN1CCCC1CNC(=O)c2cc(S(N)(=O)=O)ccc2OC,1.20
COc1cc(OC)nc(Oc2cccc(Cl)c2C(=O)O)n1,2.25
NS(=O)(=O)C1NN2C(=Nc3ccc(O)cc3)SNC2S1,-0.39
CCOc1cncnc1,0.98
CCCOC(=O)C(C(=O)OC)=C1SC=CS1,3.01
O=CC1=CC=C2C(C(=O)O)CCN2c3cc(Br)ccc13,2.82
CCCc1nc(NC)nc(N2CCOCC2)n1,1.90
CC(C)C(=O)NN,-0.71
COc1ccc(CCNCC(O)COc2ccc(c3ncc(Cl)[nH]3)cc2)cc1OC,2.49
NC(=O)c1ccccc1C(F)(F)F,1.60
Cc1nc(C#N)c(C#N)nc1Cl,1.44
O=N(=O)OC1CCCCC1ON(=O)=O,1.90
CC(NNC(=O)COc1ccccc1)c2ccccc2,2.49
Cc1ccc(S(=O)(=O)c2ccc(N)cc2)cc1,2.26
c1ccc(Nc2ccccc2)cc1,3.34
CC14C=CC(=O)C=C1CCC2C4C(O)CC5(C)C2CCC5(O)C(=O)COC3OC(CO)C(O)C(O)C3O,0.14
CC(=NNc1nc(C)cc(C)n1)c2ccccc2C,3.50
O=C(O)CCS,0.34
CCCCC1CO1,1.90
Cc1nc(NCCCO)c(C#N)cc1c2ccccc2,2.63
CC1=Nc2ccc(F)cc2S(=O)(=O)N1,0.64
CC(C(=O)O)c1ccc(c2nccs2)c(C(F)(F)F)c1,3.52
COc1ccco1,1.16
CC(C)N1C(=O)N(c2ccccc2)CSC1=NC(C)(C)C,3.71
NC1=NCC(COc2cccc(C(F)(F)F)c2)O1,1.73
COC(=O)c1ccsc1S(=O)(=O)NC(=O)Nc2nc(OC)nc(OC)n2,1.03
O=C(O)c1ccc(C(=O)O)cc1,1.01
CCN(CC)C(=O)SCc1ccccc1Cl,3.50
CN1CCC=C1c2cccnc2,1.45
O=Cc1ccc2c(c1)OCO2,0.79
COc1ccc(C(=O)N(C)NC(=S)Nc2ccccc2)cc1,2.65
CCOCCNCC(O)COc1ccc(c2ncc(c3cccs3)[nH]2)cc1,2.28
c1cc2nc[nH]c2cn1,0.28
O=N(=O)Cc1ccccc1,1.80
C#CCC(C)OC(=O)Nc1ccc(OCC)c(OCC)c1,3.07
CC(C)(C)C(=O)OCn1cc2C(=O)NCNc2n1,0.51
Clc1ccc(c2cc(Cl)c(Cl)c(Cl)c2Cl)cc1Cl,7.26
O=C1NC(N=CN3CCOCC3)CCN1C2CCC(CO)O2,-1.15
CCN(CC)C(=O)c1cccc2c1C(=O)C(=O)N(CC)C2=O,1.23
O=C1CCc2cc3ccsc3cc2S1,3.59
CCCCC1OC(=O)c2cc(N(CCO)CCO)ccc12,2.01
COc1cccc(OC)c1C(=O)Nc2nnc(c3ccccc3)s2,3.40
Cc1cc2ncccc2c3nc(N)n(C)c13,1.75
CC(=O)c1csc(c2ccc(C(C)C(=O)O)cc2)n1,3.03
